 3  33.774811111  119.111188889       59    11330   130     -6.000  HUN ENRT ZS HUAIAN VOR/DME
 3  40.330000000  116.748333333      203    11360   130     -6.000  HUR ENRT ZB HUAIROU VOR/DME
 3  18.306458333  109.439133333      108    11470   130     -1.000  HUT ENRT ZJ FENGHUANG VOR/DME
 3  28.580000000  109.450000000      500    11200   130     -3.000  HUY ENRT ZG HUAYUAN VOR/DME
 3  52.258194444  104.428111111     1673    11300   130     -4.000  IKT ENRT UI IRKUTSK VOR/DME
 3  42.578955556   76.672122222     5426    11400   130      5.000  ILK ENRT UC ISSYK-KUL VOR/DME
 3  23.598333333  116.411666667      453    11660   130     -3.000  JCS ENRT ZG NIULING VOR/DME
 3  21.863333333  100.936666667     1814    11250   130     -1.000  JHG ENRT ZP GANLANBA VOR/DME
 3  35.531666667  105.723333333        1    11370   130     -3.000  JIG ENRT ZL JINGNING VOR/DME
 3  46.841666667  130.465000000      289    11350   130    -11.000  JMU ENRT ZY JIAMUSI VOR/DME
 3  24.803275000  118.595461111       52    11700   130     -4.000  JNJ ENRT ZS JINJIANG VOR/DME
 3  41.990000000  101.050000000     3114    11270   130     -2.000  JNQ ENRT ZL EJINAQI VOR/DME
 3  44.228888889   79.955277778     2569    11480   130      5.000  JRK ENRT UA JARKENT VOR/DME
 3  37.196666667  104.080000000        1    11490   130     -2.000  JTA ENRT ZL JINGTAI VOR/DME
 3  30.871666667  104.390000000     1500    11540   130     -2.000  JTG ENRT ZU JINTANG VOR/DME
 3  31.123333333  121.341666667       10    10960   130     -5.000  JTN ENRT ZS JIUTING VOR/DME
 3  39.546666667   76.023333333     4596    11570   130      3.000  KHG ENRT ZW KASHI VOR/DME
 3  28.430000000  115.923333333       30    11270   130     -3.000  KHN ENRT ZS XIANGTANG VOR/DME
 3  26.973333333  107.991666667     3094    11340   130     -2.000  KHP ENRT ZU HUANGPING VOR/DME
 3  34.265000000  109.248333333     2979    11060   130     -3.000  KLX ENRT ZL KOULING VOR/DME
 3  43.384222222  132.118388889       98    11060   130    -10.000   KN ENRT UH KNEVICHI VOR/DME
 3  49.686611111   73.362638889     1781    11340   130      8.000  KRG ENRT UA KARAGANDA VOR/DME
 3  52.024388889  113.307972222     2264    11290   130     -8.000  KTN ENRT UI KADALA (CHITA) VOR/DME
 3  26.523333333  106.795000000     3848    11430   130     -1.000  KWE ENRT ZU GUIYANG VOR/DME
 3  25.212038889  110.036236111      591    11490   130     -2.000  KWL ENRT ZG GUILIN VOR/DME
 3  42.631666667  124.006666667        1    11490   130     -9.000  KYU ENRT ZY KAIYUAN VOR/DME
13  51.593611111   94.209444444     2165    11230   130      0.000  KZL ENRT UN KYZYL DME
 3  23.763333333  109.146666667      413    11370   130     -2.000  LBN ENRT ZG LAIBIN VOR/DME
 3  34.451666667  108.793333333     1555    10900   130     -3.000  LCZ ENRT ZL LONGZAOCUN VOR/DME
 3  36.608333333  102.488333333    10102    11220   130     -2.000  LED ENRT ZL LEDU VOR/DME
 3  43.413333333  112.126666667     3326    11250   130     -6.000  LHT ENRT ZB ERENHOT VOR/DME
 3  27.648333333  113.516666667      279    11240   130     -3.000  LIG ENRT ZG LILING VOR/DME
 3  29.353333333  111.648333333      354    11750   130     -3.000  LIN ENRT ZG LINLI VOR/DME
 3  26.773333333  100.273333333     8005    11370   130     -1.000  LJA ENRT ZP LIJIANG VOR/DME
 3  43.773333333  125.851666667      653    11590   130     -9.000  LJB ENRT ZY WANCHANG VOR/DME
 3  26.220000000  119.548333333      500    11760   130     -3.000  LJG ENRT ZS LIANJIANG VOR/DME
 3  29.906666667  113.691666667      250    11580   130     -4.000  LKO ENRT ZH LONGKOU VOR/DME
 3  28.068333333  112.208333333     5000    11620   130     -3.000  LLC ENRT ZG LAOLIANGCANG VOR/DME
 3  23.648333333  114.326666667      128    11630   130     -2.000  LMN ENRT ZG LONGMEN VOR/DME
 3  22.356666667  106.868333333        1    11220   130     -2.000  LON ENRT ZG LONGZHOU VOR/DME
 3  26.643333333  105.030000000     6480    11630   130     -2.000  LPS ENRT ZU LIUPANSHUI VOR/DME
 3  39.741666667  118.726666667      180    11710   130     -7.000  LUX ENRT ZB LUANXIAN VOR/DME
 3  29.296666667   90.998333333    11713    11310   130     -1.000  LXA ENRT ZU LHASA VOR/DME
 3  24.541666667  103.743333333     7000    11230   130     -1.000  LXI ENRT ZP LUXI VOR/DME
 3  28.393333333  113.343333333      705    11355   130     -4.000  LYH ENRT ZG LIUYANG VOR/DME
13  45.744166667  106.265555556     4626    11580    40      0.000  MAG ENRT ZM MANDALGOBI DME
 3  44.515000000  129.563333333      912    11710   130    -10.000  MDJ ENRT ZY MUDANJIANG VOR/DME
 3  34.820000000  108.995000000     2070    10960   130     -3.000  MIZ ENRT ZL MIZI VOR/DME
 3  31.845000000  118.855000000       62    11705   130     -4.000  MLJ ENRT ZS MOLING VOR/DME
 3  20.151666667  110.673333333      190    11270   130     -1.000  MLT ENRT ZJ DONGMULANTOU VOR/DME
 3  43.066922222   74.520908333     2073    11340   130      5.000  MNS ENRT UC MANAS VOR/DME
 3  49.692222222  100.390833333     6594    11620   130     -1.000  MUR ENRT ZM KHENGER VOR/DME
 3  24.233333333  116.070000000      594    11500   130     -2.000  MXZ ENRT ZG MEIXIAN VOR/DME
 3  49.328333333  117.645000000     2231    11310   130     -9.000  MZL ENRT ZY MANZHOULI VOR/DME
 3  28.885000000  115.911666667      141    11510   130     -3.000  NCH ENRT ZS CHANGBEI VOR/DME
 3  47.243955556  123.920794444      476    11290   130    -10.000  NDG ENRT ZY QIQIHAR VOR/DME
 3  29.828902778  121.462352778       28    11630   130     -4.000  NGB ENRT ZS NINGBO VOR/DME
 3  31.755000000  118.886666667       79    11360   130     -4.000  NJL ENRT ZS LUKOU (NANJING) VOR/DME
 3  22.531666667  113.561666667       13    11770   130     -2.000  NLG ENRT ZG NANLANG VOR/DME
 3  43.435000000   83.381666667     3068    11550   130      4.000  NLT ENRT ZW NALATI VOR/DME
 3  25.095000000  114.273333333      128    11560   130     -3.000  NNX ENRT ZG NANXIONG VOR/DME
 3  33.318333333  108.311666667        1    11630   130     -3.000  NSH ENRT ZL NINGSHAN VOR/DME
 3  32.098291667  120.979352778       62    11560   130     -5.000  NTG ENRT ZS NANTONG VOR/DME
 3  30.896666667  120.430000000       50    11650   130     -5.000  NXD ENRT ZS NANXUN VOR/DME
 3  20.015000000  110.136666667       75    11330   130     -1.000  NYB ENRT ZJ NANYINGBINDAO VOR/DME
 3  31.130000000  121.671666667       13    10940    40     -5.000  PDL ENRT ZS LIUZAO VOR/DME
 3  40.048333333  116.735000000      203    11470   130     -6.000  PEK ENRT ZB GUANZHUANG VOR/DME
 3  25.808333333  114.875000000      350    11160   130     -3.000  PLT ENRT ZS PANLONG VOR/DME
 3  23.021666667  113.190000000       89    11410   130     -2.000  POU ENRT ZG PINGZHOU VOR/DME
 3  31.171666667  121.783333333       10    11690   130     -5.000  PUD ENRT ZS PUDONG VOR/DME
 3  52.209611111   77.095027778      463    11400   130      9.000  PVL ENRT UA PAVLODAR VOR/DME
 3  38.151666667   85.536666667     4081    11430   130      2.000  QIM ENRT ZW QIEMO VOR/DME
 3  35.796666667  107.598333333     4623    11340   130     -3.000  QIY ENRT ZL QINGYANG VOR/DME
 3  29.051666667  106.665000000     2000    11270   130     -2.000  QJG ENRT ZU QIJIANG VOR/DME
 3  27.041666667  106.030000000        1    11310   130     -2.000  QNX ENRT ZU QIANXI VOR/DME
 3  43.988333333   89.611666667     2000    11210   130      2.000  QTV ENRT ZW QITAI VOR/DME
 3  29.355000000   89.271666667    12500    11350   130     -0.000  RKZ ENRT ZU RIKAZE VOR/DME
 3  38.428333333   77.241666667      276    11330   130      3.000  SCH ENRT ZW SHACHE VOR/DME
 3  41.641666667  123.478333333      194    11410   130     -8.000  SEY ENRT ZY SHENYANG VOR/DME
 3  25.081666667  102.520000000     7585    11060   130     -1.000  SGM ENRT ZP XISHAN VOR/DME
 3  31.215000000  121.333333333       30    11720   130     -5.000  SHA ENRT ZS HONGQIAO VOR/DME
 3  29.431666667  106.728333333     1640    11100   130     -2.000  SHC ENRT ZU CHANGSHENGQIAO VOR/DME
 3  22.496666667  113.903333333       13    11590   130     -2.000  SHK ENRT ZG SHEKOU VOR/DME
 3  23.091666667  113.850000000      500    11570   130     -2.000  SHL ENRT ZG SHILONG VOR/DME
 3  28.416666667  117.970000000        1    11400   130     -4.000  SHR ENRT ZS SHANGRAO VOR/DME
 3  29.600000000  120.816666667      250    11340   130     -4.000  SHZ ENRT ZS SHENGZHOU VOR/DME
 3  32.544072222  119.725066667       43    11310   130     -6.000  SJD ENRT ZS YANGZHOU VOR/DME
 3  25.776666667  109.610000000     1122    11680   130     -2.000  SJG ENRT ZG SANJIANG VOR/DME
 3  38.280000000  114.698333333      223    11770   130     -5.000  SJW ENRT ZB ZHENGDING VOR/DME
 3  44.903055556  110.130277778     3346    11660   130     -5.000  SND ENRT ZM SAINSHAND VOR/DME
 3  31.680000000  118.968333333       89    11575   130     -4.000  SNQ ENRT ZS SHIQIU VOR/DME
 3  31.498333333  120.431666667       36    11410    40     -5.000  SUF ENRT ZS SHUOFANG VOR/DME
 3  23.440000000  116.766666667       33    11260   130     -2.000  SWA ENRT ZG SHANTOU VOR/DME
 3  18.310000000  109.173333333     1499    11250   130     -1.000  SYX ENRT ZJ SANYA VOR/DME
 3  40.101666667  116.461666667      135    11720   130     -6.000  SZY ENRT ZB SHAZIYING VOR/DME
 3  47.746666667   88.083333333     2491    11430   130      4.000  TAI ENRT ZW ALTAY VOR/DME
 3  39.110000000  117.358333333       36    11210   130     -6.000  TAJ ENRT ZB TIANJIN VOR/DME
 3  23.668333333  113.241666667      604    11250   130     -2.000  TAN ENRT ZG YUANTAN VOR/DME
 3  36.288333333  120.370000000       59    11750   130     -6.000  TAO ENRT ZS QINGDAO VOR/DME
 3  46.668333333   83.345000000     2005    11310   130      5.000  TCH ENRT ZW TACHENG VOR/DME
13  48.740277778   98.273888889     5709    11610    40      0.000  TCL ENRT ZM TOSONTSENGEL DME
 3  45.106194444   78.429888889     1946    11610   130      5.000  TDK ENRT UA TALDYKORGAN VOR/DME
13  47.245277778  102.828888889     4823    11540    40      0.000  TGL ENRT ZM KHARKHORIN DME
 3  43.560000000  122.196666667        1    11630   130     -8.000  TGO ENRT ZY TONGLIAO VOR/DME
 3  31.778333333  117.123333333      148    11470   130     -4.000  THA ENRT ZS TAOHUA VOR/DME
 3  39.156666667  117.520000000       13    11340   130     -6.000  TJK ENRT ZB DONGLIHU VOR/DME
 3  41.843333333  113.153333333        1    11330   130     -6.000  TMR ENRT ZB TUMURTAI VOR/DME
 3  29.763333333  119.660000000      177    11590   130     -5.000  TOL ENRT ZS TONGLU VOR/DME
 3  27.868333333  109.293333333     2365    11520   130     -3.000  TRN ENRT ZU TONGREN VOR/DME
 3  29.738333333  118.253333333      463    11610   130     -5.000  TXN ENRT ZS HUANGSHAN/TUNXI VOR/DME
