 50.375000000  104.875000000  AMUTA ENRT ZM 2118979
 40.066666667  116.991666667  AMVIK ENRT ZB 4464727
 44.743055556  109.380000000  ANAND ENRT ZM 2105426
 52.365000000  107.971666667  ANASI ENRT UI 2118994
 37.358333333  102.440000000  ANDIM ENRT ZL 4464727
 41.078333333  118.715000000  ANDIN ENRT ZB 2118999
 30.616388889  121.858333333  ANDNG ENRT ZS 2105426
 44.832222222   74.586111111  ANELI ENRT UA 2105426
 53.150555556  104.600277778  ANGUT ENRT UI 2105426
 46.378611111  108.497222222  ANIKU ENRT ZM 2105426
 28.300000000  114.993333333  ANISA ENRT ZS 5920087
 38.708333333   76.933333333  ANKIV ENRT ZW 2105426
 41.722222222  130.278333333  ANKOG ENRT ZK 2105426
 40.108333333  114.000000000  ANOLO ENRT ZB 2105431
 44.843333333   89.485000000  ANORH ENRT ZW 2105426
 37.055000000  112.850000000  ANPIG ENRT ZB 5920087
 30.897777778  116.894722222  ANQIG ENRT ZS 2105426
 38.658333333  119.956666667  ANRAT ENRT ZY 5920067
 33.413333333  108.088333333  ANRUG ENRT ZL 2105426
 30.656666667  106.356666667  ANSAR ENRT ZU 2105431
 41.048333333  124.193333333  ANSUK ENRT ZY 2118999
 46.181666667  101.768333333  ANUDA ENRT ZM 2118994
 23.863333333  118.445000000  APAKA ENRT ZS 4530263
 37.930000000  110.665000000  APOGO ENRT ZB 2118999
 53.236944444   82.824444444  APRIT ENRT UN 2118994
 44.060555556   77.315000000  APSEN ENRT UA 2118994
 51.463611111  132.959166667  APTIL ENRT UH 2105426
 50.509722222   75.161111111  APTOK ENRT UA 2105426
 28.160000000  106.703333333  APUKI ENRT ZU 2105431
 44.895000000  122.118333333  APUKO ENRT ZY 2105431
 31.481666667  105.358333333  ARAPA ENRT ZU 2105431
 46.818611111  134.989444444  ARDEL ENRT UH 5920082
 46.824166667  109.105000000  ARGAT ENRT ZM 2105411
 47.883333333  134.658333333  ARGUK ENRT UH 4543811
